,sentence_index,sentence,splitset_label,id,values
7066,10370,"It puts Washington , as honest working man John Q. Archibald , on a pedestal , then keeps lifting the pedestal higher .",1,224386,0.61111
7067,10371,"Ultimately , the film amounts to being lectured to by tech-geeks , if you 're up for that sort of thing .",1,189325,0.29167
7068,10372,Far more enjoyable than its predecessor .,1,183871,0.875
7069,10373,( Gayton 's script ) telegraphs every discovery and layers on the gloss of convenience .,1,180145,0.73611
7070,10374,"Full Frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre 's definitive , if disingenuous , feature .",1,184077,0.34722
7071,10375,A ragbag of cliches .,1,181938,0.18056
7072,10376,This rough trade Punch-and-Judy act did n't play well then and it plays worse now .,1,189081,0.5
7073,10377,"The three leads produce adequate performances , but what 's missing from this material is any depth of feeling .",1,188744,0.16667
7074,10378,"It 's possible that something hip and transgressive was being attempted here that stubbornly refused to gel , but the result is more puzzling than unsettling .",1,185191,0.16667
7075,10379,This painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications ... that have no bearing on the story .,1,189070,0.13889
7076,10380,"Short and sweet , but also more than anything else slight ... Tadpole pulls back from the consequences of its own actions and revelations .",1,225765,0.625
7077,10381,"Has its moments , but it 's pretty far from a treasure .",1,184333,0.43056000000000005
7078,10382,What more can be expected from a college comedy that 's target audience has n't graduated from junior high school ?,1,189598,0.097222
7079,10383,"Collateral Damage offers formula payback and the Big Payoff , but the explosions tend to simply hit their marks , pyro-correctly .",1,183164,0.52778
7080,10384,The plan to make Enough into ` an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller ' has flopped as surely as a souffl̩ gone wrong .,1,226425,0.15278
7081,10385,"Instead of letting the laughs come as they may , Lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick .",1,184949,0.16667
7082,10386,You know that ten bucks you 'd spend on a ticket ?,1,227297,0.45833
7083,10387,Just send it to Cranky .,1,224505,0.33333
7084,10388,We do n't get paid enough to sit through crap like this .,1,226989,0.097222
7085,10389,"An even more predictable , cliche-ridden endeavor than its predecessor .",1,182400,0.20833000000000002
7086,10390,The whole thing plays like a tired Tyco ad .,1,188771,0.23611
7087,10391,The film does n't show enough of the creative process or even of what was created for the non-fan to figure out what makes Wilco a big deal .,1,188177,0.26389
7088,10392,"The soupy end result has the odd distinction of being playful without being fun , too .",1,188690,0.44443999999999995
7089,10393,"No , I do n't know why Steven Seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money .",1,186352,0.33333
7090,10394,"Even by the intentionally low standards of frat-boy humor , Sorority Boys is a bowser .",1,183745,0.069444
7091,10395,"One well-timed explosion in a movie can be a knockout , but a hundred of them can be numbing .",1,225321,0.30556
7092,10396,Proof of this is Ballistic : Ecks vs. Sever .,1,225516,0.51389
7093,10397,"Halfway through , however , having sucked dry the undead action flick formula , Blade II mutates into a gross-out monster movie with effects that are more silly than scary .",1,184260,0.29167
7094,10398,"Weighted down with slow , uninvolving storytelling and flat acting .",1,189503,0.15278
7095,10399,"We ca n't accuse Kung Pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie .",1,226987,0.041667
7096,10400,"Unfortunately , we 'd prefer a simple misfire .",1,226874,0.26389
7097,10401,There is n't one moment in the film that surprises or delights .,1,188893,0.16667
7098,10402,` Would n't it be nice if all guys got a taste of what it 's like on the other side of the bra ? ',1,190001,0.59722
7099,10403,The movie is essentially a series of fleetingly interesting actors ' moments .,1,188433,0.58333
7100,10404,"Most of the information has already appeared in one forum or another and , no matter how Broomfield dresses it up , it tends to speculation , conspiracy theories or , at best , circumstantial evidence .",1,186197,0.27778
7101,10405,"This movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",1,189056,0.125
7102,10406,"The secrets of time travel will have been discovered , indulged in and rejected as boring before I see this piece of crap again .",1,188657,0.0
7103,10407,"Smug , artificial , ill-constructed and fatally overlong ... it never finds a consistent tone and lacks bite , degenerating into a pious , preachy soap opera .",1,187372,0.45833
7104,10408,Chelsea Walls is a case of too many chefs fussing over too weak a recipe .,1,183072,0.26389
7105,10409,Every joke is repeated at least four times .,1,183772,0.20833000000000002
7106,10410,Every joke is repeated at least four times .,1,183772,0.20833000000000002
7107,10411,"Every joke is repeated at least -- annoying , is n't it ?",1,223285,0.23611
7108,10412,Comes across as a fairly weak retooling .,1,183175,0.23611
7109,10413,The lousy lead performances ... keep the movie from ever reaching the comic heights it obviously desired .,1,188325,0.20833000000000002
7110,10414,"Its and pieces of The Hot Chick are so hilarious , and Schneider 's performance is so fine , it 's a real shame that so much of the movie -- again , as in The Animal -- is a slapdash mess .",1,185378,0.33333
7111,10415,"( Creates ) the worst kind of mythologizing , the kind that sacrifices real heroism and abject suffering for melodrama .",1,180125,0.15278
7112,10416,"The movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates .",1,188452,0.18056
7113,10417,Earnest and heartfelt but undernourished and plodding .,1,183609,0.65278
7114,10418,A sugar-coated Rocky whose valuable messages are forgotten 10 minutes after the last trombone honks .,1,182031,0.25
7115,10419,Romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel wrong .,1,187014,0.30556
7116,10420,They cheapen the overall effect .,1,188914,0.30556
7117,10421,Has all the complexity and realistic human behavior of an episode of General Hospital .,1,184323,0.31944
7118,10422,"An acceptable way to pass a little over an hour with moviegoers ages 8-10 , but it 's unlikely to inspire anything more than a visit to McDonald 's , let alone some savvy street activism .",1,182342,0.34722
7119,10423,"( Allen 's ) been making piffle for a long while , and Hollywood Ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now .",1,180114,0.40278
7120,10424,An exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound .,1,182411,0.11110999999999999
7121,10425,Not good enough to pass for a litmus test of the generation gap and not bad enough to repulse any generation of its fans .,1,186445,0.38889
7122,10426,"The movie is silly beyond comprehension , and even if it were n't silly , it would still be beyond comprehension .",1,188445,0.125
7123,10427,"Watchable up until the point where the situations and the dialogue spin hopelessly out of control -- that is to say , when Carol Kane appears on the screen .",1,189461,0.26389
7124,10428,The scriptwriters are no less a menace to society than the film 's characters .,1,188654,0.27778
7125,10429,Merchant has n't directed this movie so much as produced it -- like sausage .,1,186097,0.40278
7126,10430,"The film has a nearly terminal case of the cutes , and it 's neither as funny nor as charming as it thinks it is .",1,188188,0.18056
7127,10431,More a gunfest than a Rock concert .,1,186152,0.34722
7128,10432,"It 's a frightful vanity film that , no doubt , pays off what debt Miramax felt they owed to Benigni .",1,185016,0.11110999999999999
7129,10433,A muddy psychological thriller rife with miscalculations .,1,181867,0.33333
7130,10434,It makes me say the obvious : Abandon all hope of a good movie ye who enter here .,1,224359,0.055555999999999994
7131,10435,It 's not original enough .,1,185169,0.20833000000000002
7132,10436,A listless sci-fi comedy in which Eddie Murphy deploys two guises and elaborate futuristic sets to no particularly memorable effect .,1,181769,0.16667
7133,10437,Little more than a super-sized infomercial for the cable-sports channel and its Summer X Games .,1,185841,0.45833
7134,10438,A generic bloodbath that often becomes laughably unbearable when it is n't merely offensive .,1,181709,0.13889
7135,10439,"Julie Davis is the Kathie Lee Gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent .",1,185517,0.22221999999999997
7136,10440,"An unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled ` hip ' , ` innovative ' and ` realistic ' .",1,182452,0.069444
7137,10441,The story 's pathetic and the gags are puerile . .,1,226487,0.055555999999999994
7138,10442,"Curiously , Super Troopers suffers because it does n't have enough vices to merit its 103-minute length .",1,223037,0.33333
7139,10443,So bland and utterly forgettable that it might as well have been titled Generic Jennifer Lopez Romantic Comedy .,1,187385,0.16667
7140,10444,I was sent a copyof this film to review on DVD .,1,184737,0.5
7141,10445,For free .,1,223395,0.54167
7142,10446,I still want my money back .,1,223849,0.055555999999999994
7143,10447,"It plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting .",1,224384,0.29167
7144,10448,"It 's hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom , and its longevity gets more inexplicable as the characterizations turn more crassly reductive .",1,185116,0.43056000000000005
7145,10449,All too familiar ... basically the sort of cautionary tale that was old when ` Angels With Dirty Faces ' appeared in 1938 .,1,182252,0.375
7146,10450,... passable enough for a shoot-out in the o.k. court house of life type of flick .,1,221826,0.58333
7147,10451,Strictly middle of the road .,1,225986,0.48611000000000004
7148,10452,"Although purportedly a study in modern alienation , it 's really little more than a particularly slanted , gay s\/m fantasy , enervating and deadeningly drawn-out .",1,182289,0.33333
7149,10453,"After the first 10 minutes , which is worth seeing , the movie sinks into an abyss of clich̩s , depression and bad alternative music .",1,182205,0.30556
7150,10454,"No one can doubt the filmmakers ' motives , but The Guys still feels counterproductive .",1,186397,0.29167
7151,10455,"A very slow , uneventful ride around a pretty tattered old carousel .",1,182076,0.25
7152,10456,"With little visible talent and no energy , Colin Hanks is in bad need of major acting lessons and maybe a little coffee .",1,189792,0.125
7153,10457,"`` Feardotcom '' has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel , but it simply becomes a routine shocker .",1,227482,0.55556
7154,10458,A Meatballs for the bare-midriff generation .,1,181502,0.52778
7155,10459,"Well-meaning to a fault , Antwone Fisher manages the dubious feat of turning one man 's triumph of will into everyman 's romance comedy .",1,189519,0.48611000000000004
7156,10460,"Seemingly disgusted with the lazy material and the finished product 's unshapely look , director Fisher Stevens inexplicably dips key moments from the film in Waking Life water colors .",1,187185,0.20833000000000002
7157,10461,Formula 51 promises a new kind of high but delivers the same old bad trip .,1,184013,0.25
7158,10462,Everything that was right about Blade is wrong in its sequel .,1,183804,0.22221999999999997
7159,10463,"A few energetic stunt sequences briefly enliven the film , but the wheezing terrorist subplot has n't the stamina for the 100-minute running time , and the protagonists ' bohemian boorishness mars the spirit of good clean fun .",1,181674,0.59722
7160,10464,"The film was produced by Jerry Bruckheimer and directed by Joel Schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one ) .",1,188216,0.25
7161,10465,Disney again ransacks its archives for a quick-buck sequel .,1,183487,0.20833000000000002
7162,10466,"Coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars Hugh Grant and Sandra Bullock .",1,183142,0.069444
7163,10467,"Anyone who suffers through this film deserves , at the very least , a big box of consolation candy .",1,182521,0.083333
7164,10468,How much you are moved by the emotional tumult of ( Fran̤ois and Mich̬le 's ) relationship depends a lot on how interesting and likable you find them .,1,184523,0.55556
7165,10469,"They presume their audience wo n't sit still for a sociology lesson , however entertainingly presented , so they trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes .",1,188928,0.375
7166,10470,Collapses after 30 minutes into a slap-happy series of adolescent violence .,1,183157,0.15278
7167,10471,"The following things are not at all entertaining : The bad sound , the lack of climax and , worst of all , watching Seinfeld ( who is also one of the film 's producers ) do everything he can to look like a good guy .",1,188244,0.18056
7168,10472,"Attal 's hang-ups surrounding infidelity are so old-fashioned and , dare I say , outdated , it 's a wonder that he could n't have brought something fresher to the proceedings simply by accident .",1,182660,0.27778
7169,10473,"Obvious , obnoxious and didactic burlesque .",1,186499,0.069444
7170,10474,The most surprising thing about this film is that they are actually releasing it into theaters .,1,188372,0.15278
7171,10475,Michele is a such a brainless flibbertigibbet that it 's hard to take her spiritual quest at all seriously .,1,186119,0.25
7172,10476,"Ultimately , clarity matters , both in breaking codes and making movies .",1,226857,0.44443999999999995
7173,10477,Enigma lacks it .,1,223240,0.29167
7174,10478,"Potty-mouthed enough for PG-13 , yet not as hilariously raunchy as South Park , this strangely schizo cartoon seems suited neither to kids or adults .",1,186752,0.33333
7175,10479,"... has its moments , but ultimately , its curmudgeon does n't quite make the cut of being placed on any list of favorites .",1,181310,0.43056000000000005
7176,10480,"A distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour .",1,181621,0.22221999999999997
7177,10481,Most of the movie is so deadly dull that watching the proverbial paint dry would be a welcome improvement .,1,186199,0.097222
7178,10482,"In the end , Tuck Everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in .",1,184909,0.38889
7179,10483,Rather less than the sum of its underventilated p̬re-fils confrontations .,1,225577,0.23611
7180,10484,"McKay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative .",1,186058,0.16667
7181,10485,Plays like a series of vignettes -- clips of a film that are still looking for a common through-line .,1,186713,0.27778
7182,10486,New Yorkers always seem to find the oddest places to dwell ...,1,186325,0.51389
7183,10487,"Amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way .",1,182327,0.30556
7184,10488,"Yes , Spirited Away is a triumph of imagination , but it 's also a failure of storytelling .",1,189898,0.36111
7185,10489,A characteristically engorged and sloppy coming-of-age movie .,1,181556,0.23611
7186,10490,A somewhat disappointing and meandering saga .,1,182017,0.45833
7187,10491,"Whenever you think you 've seen the end of the movie , we cut to a new scene , which also appears to be the end .",1,227103,0.34722
7188,10492,"But , no , we get another scene , and then another .",1,222713,0.41667
7189,10493,You begin to long for the end credits as the desert does for rain .,1,227272,0.055555999999999994
7190,10494,"An empty , ugly exercise in druggy trance-noir and trumped-up street credibility .",1,182388,0.44443999999999995
7191,10495,"The screenplay , co-written by director Imogen Kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing .",1,188626,0.27778
7192,10496,The milieu is wholly unconvincing ... and the histrionics reach a truly annoying pitch .,1,188354,0.36111
7193,10497,"Unfunny comedy with a lot of static set ups , not much camera movement , and most of the scenes take place indoors in formal settings with motionless characters .",1,189358,0.125
7194,10498,"Each story is built on a potentially interesting idea , but the first two are ruined by amateurish writing and acting , while the third feels limited by its short running time .",1,183602,0.20833000000000002
7195,10499,"Except for Paymer as the boss who ultimately expresses empathy for Bartleby 's pain , the performances are so stylized as to be drained of human emotion .",1,183809,0.41667
7196,10500,Will no doubt delight Plympton 's legion of fans ; others may find 80 minutes of these shenanigans exhausting .,1,189740,0.51389
7197,10501,The laughs are as rare as snake foo yung .,1,188310,0.34722
7198,10502,"For a film that celebrates radical , nonconformist values , What to Do in Case of Fire ?",1,223389,0.58333
7199,10503,"lazily and glumly settles into a most traditional , reserved kind of filmmaking .",1,233334,0.23611
7200,10504,Knockaround Guys plays like a student film by two guys who desperately want to be Quentin Tarantino when they grow up .,1,185629,0.22221999999999997
7201,10505,But they lack their idol 's energy and passion for detail .,1,222821,0.31944
7202,10506,"Mattei so completely loses himself to the film 's circular structure to ever offer any insightful discourse on , well , Love in the Time of Money .",1,186036,0.26389
7203,10507,"It briefly flirts with player masochism , but the point of real interest - -- audience sadism -- is evaded completely .",1,185255,0.48611000000000004
7204,10508,"Holland lets things peter out midway , but it 's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals .",1,184445,0.65278
7205,10509,"For every articulate player , such as skateboarder Tony Hawk or BMX rider Mat Hoffman , are about a half dozen young Turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence .",1,223393,0.27778
7206,10510,There 's not a fresh idea at the core of this tale .,1,188835,0.27778
7207,10511,An impenetrable and insufferable ball of pseudo-philosophic twaddle .,1,182416,0.26389
7208,10512,"It 's unfortunate that Wallace , who wrote Gibson 's Braveheart as well as the recent Pearl Harbor , has such an irrepressible passion for sappy situations and dialogue .",1,185236,0.30556
7209,10513,"I liked the movie , but I know I would have liked it more if it had just gone that one step further .",1,184690,0.65278
7210,10514,I 'm left slightly disappointed that it did n't .,1,184574,0.33333
7211,10515,Dreary tale of middle-class angst,1,183583,0.29167
7212,10516,"For a movie about the power of poetry and passion , there is precious little of either .",1,183970,0.38889
7213,10517,"( Jackson and Bledel ) seem to have been picked not for their acting chops , but for their looks and appeal to the pre-teen crowd .",1,180164,0.31944
7214,10518,"Lillard and Cardellini earn their Scooby Snacks , but not anyone else .",1,185810,0.52778
7215,10519,"Like Schindler 's List , The Grey Zone attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way .",1,224621,0.22221999999999997
7216,10520,"An unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the DV revolution has cheapened the artistry of making a film .",1,182455,0.027777999999999997
7217,10521,"( Screenwriter ) Pimental took the Farrelly Brothers comedy and feminized it , but it is a rather poor imitation .",1,180190,0.43056000000000005
7218,10522,It 's kind of sad that so many people put so much time and energy into this turkey .,1,185143,0.20833000000000002
7219,10523,Friday After Next is a lot more bluster than bite .,1,184053,0.31944
7220,10524,Its juxtaposition of overwrought existentialism and stomach-churning gore will have you forever on the verge of either cracking up or throwing up .,1,185393,0.5
7221,10525,A decidedly mixed bag .,1,181596,0.43056000000000005
7222,10526,"There are cheesy backdrops , ridiculous action sequences , and many tired jokes about men in heels .",1,188868,0.13889
7223,10527,"Ice Cube is n't quite out of ripe screwball ideas , but Friday After Next spreads them pretty thin .",1,184769,0.30556
7224,10528,"Not everything in the film works , including its somewhat convenient ending .",1,186435,0.47222
7225,10529,"The characters , cast in impossibly contrived situations , are totally estranged from reality .",1,188012,0.34722
7226,10530,"Everything else about High Crimes is , like the military system of justice it portrays , tiresomely regimented .",1,183796,0.52778
7227,10531,Just dreadful .,1,185545,0.15278
7228,10532,I do n't blame Eddie Murphy but should n't Owen Wilson know a movie must have a story and a script ?,1,223784,0.097222
7229,10533,Sweet Home Alabama certainly wo n't be remembered as one of ( Witherspoon 's ) better films .,1,187640,0.27778
7230,10534,"hard as this may be to believe , Here on Earth , a surprisingly similar teen drama , was a better film .",1,200429,0.38889
7231,10535,This is just lazy writing .,1,226659,0.16667
7232,10536,Even kids deserve better .,1,223267,0.22221999999999997
7233,10537,The pretensions -- and disposable story -- sink the movie .,1,188564,0.27778
7234,10538,And Diesel is n't the actor to save it .,1,222341,0.25
7235,10539,Bravo reveals the true intent of her film by carefully selecting interview subjects who will construct a portrait of Castro so predominantly charitable it can only be seen as propaganda .,1,182894,0.48611000000000004
7236,10540,... a preachy parable stylized with a touch of John Woo bullet ballet .,1,181292,0.5
7237,10541,Frank Capra played this story straight .,1,184020,0.66667
7238,10542,"But the 2002 film does n't really believe in it , and breaks the mood with absurdly inappropriate ` comedy ' scenes .",1,222803,0.19444
7239,10543,How about starting with a more original story instead of just slapping extreme humor and gross-out gags on top of the same old crap ?,1,184506,0.44443999999999995
7240,10544,"The problem is that for the most part , the film is deadly dull .",1,188572,0.18056
7241,10545,"Handled correctly , Wilde 's play is a masterpiece of elegant wit and artifice .",1,223566,0.93056
7242,10546,"Here , alas , it collapses like an overcooked souffl̩ .",1,184387,0.16667
7243,10547,"`` Sorority Boys '' was funnier , and that movie was pretty bad .",1,227593,0.11110999999999999
7244,10548,"A bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads as morose as teen pregnancy , rape and suspected murder",1,181542,0.27778
7245,10549,"Paul Bettany is good at being the ultra-violent gangster wannabe , but the movie is certainly not number 1 .",1,186658,0.375
7246,10550,"It 's a gag that 's worn a bit thin over the years , though Do n't Ask still finds a few chuckles .",1,185017,0.5
7247,10551,"An uplifting drama ... What Antwone Fisher is n't , however , is original .",1,182459,0.5
7248,10552,"Often likable , but just as often it 's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy .",1,186513,0.72222
7249,10553,"Certain to be distasteful to children and adults alike , Eight Crazy Nights is a total misfire .",1,183039,0.055555999999999994
7250,10554,"Elaborate special effects take centre screen , so that the human story is pushed to one side .",1,223233,0.625
7251,10555,"Showtime is n't particularly assaultive , but it can still make you feel that you never want to see another car chase , explosion or gunfight again .",1,187286,0.26389
7252,10556,All the characters are clinically depressed and have abandoned their slim hopes and dreams .,1,182238,0.34722
7253,10557,This Tuxedo ... should have been sent back to the tailor for some major alterations .,1,188955,0.13889
7254,10558,"I have no problem with `` difficult '' movies , or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out .",1,223814,0.55556
7255,10559,"But first , you have to give the audience a reason to want to put for that effort",1,222742,0.36111
7256,10560,"Been there , done that ... a thousand times already , and better .",1,182750,0.30556
7257,10561,"What 's most offensive is n't the waste of a good cast , but the film 's denial of sincere grief and mourning in favor of bogus spiritualism .",1,189543,0.055555999999999994
7258,10562,"Sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness .",1,187633,0.16667
7259,10563,"Fans of Plympton 's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers .",1,183859,0.25
7260,10564,Barrels along at the start before becoming mired in sentimentality .,1,182709,0.48611000000000004
7261,10565,"None of this sounds promising and , indeed , the first half of Sorority Boys is as appalling as any ` comedy ' to ever spill from a projector 's lens .",1,186419,0.055555999999999994
7262,10566,The kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics .,1,188304,0.38889
7263,10567,"` Punch-Drunk Love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . '",1,189986,0.11110999999999999
7264,10568,At once overly old-fashioned in its sudsy plotting and heavy-handed in its effort to modernize it with encomia to diversity and tolerance .,1,182642,0.30556
7265,10569,The trashy teen-sleaze equivalent of Showgirls .,1,188750,0.23611
7266,10570,"While the production details are lavish , film has little insight into the historical period and its artists , particularly in how Sand developed a notorious reputation .",1,189700,0.38889
7267,10571,A crass and insulting homage to great films like Some Like It Hot and the John Wayne classics .,1,181581,0.083333
7268,10572,What 's the most positive thing that can be said about the new Rob Schneider vehicle ?,1,227035,0.48611000000000004
7269,10573,"Well , it 's not as pathetic as The Animal .",1,189514,0.41667
7270,10574,"With all the sympathy , empathy and pity fogging up the screen ... His Secret Life enters the land of unintentional melodrama and tiresome love triangles .",1,189782,0.29167
7271,10575,The problematic characters and overly convenient plot twists foul up Shum 's good intentions .,1,188588,0.27778
7272,10576,What ` Blade Runner ' would 've looked like as a low-budget series on a UHF channel .,1,189563,0.33333
7273,10577,"Has all the values of a straight-to-video movie , but because it has a bigger-name cast , it gets a full theatrical release .",1,184329,0.22221999999999997
7274,10578,"With its lackadaisical plotting and mindless action , All About the Benjamins evokes the bottom tier of blaxploitation flicks from the 1970s .",1,189786,0.33333
7275,10579,"It never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .",1,185326,0.61111
7276,10580,"Loud , silly , stupid and pointless .",1,185878,0.11110999999999999
7277,10581,"Mandel Holland 's direction is uninspired , and his scripting unsurprising , but the performances by Phifer and Black are ultimately winning .",1,224716,0.52778
7278,10582,You 'll find yourself wishing that you and they were in another movie .,1,227261,0.069444
7279,10583,A yawn-provoking little farm melodrama .,1,182121,0.18056
7280,10584,"Did no one on the set have a sense of humor , or did they not have the nerve to speak up ?",1,183414,0.30556
7281,10585,"Seriously , rent the Disney version .",1,187204,0.33333
7282,10586,"As David Letterman and The Onion have proven , the worst of tragedies can be fertile sources of humor , but Lawrence has only a fleeting grasp of how to develop them .",1,182575,0.16667
7283,10587,"Like its parade of predecessors , this Halloween is a gory slash-fest .",1,224635,0.625
7284,10588,"It ca n't escape its past , and it does n't want to .",1,224273,0.55556
7285,10589,`` Abandon '' will leave you wanting to abandon the theater .,1,227412,0.0
7286,10590,"Problem is , we have no idea what in creation is going on .",1,186788,0.29167
7287,10591,"A live-action cartoon , a fast-moving and cheerfully simplistic 88 minutes of exaggerated action put together with the preteen boy in mind .",1,181785,0.65278
7288,10592,A loquacious and dreary piece of business .,1,181797,0.38889
7289,10593,"What the audience feels is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean .",1,189606,0.27778
7290,10594,"director Hoffman , his writer and Kline 's agent should serve detention",1,197019,0.16667
7291,10595,"Dodgy mixture of cutesy romance , dark satire and murder mystery .",1,183526,0.45833
7292,10596,"Meticulously mounted , exasperatingly well-behaved film , which ticks off Kahlo 's lifetime milestones with the dutiful precision of a tax accountant .",1,186100,0.68056
7293,10597,Time of Favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation .,1,189174,0.31944
7294,10598,I 'm not sure which will take longer to heal : the welt on Johnny Knoxville 's stomach from a riot-control projectile or my own tortured psyche .,1,184576,0.097222
7295,10599,"While Serving Sara does have a long way to go before it reaches the level of crudity in the latest Austin Powers extravaganza , there 's nothing here to match that movie 's intermittent moments of inspiration .",1,189684,0.43056000000000005
7296,10600,"I 'm not sure which is worse : the poor acting by the ensemble cast , the flat dialogue by Vincent R. Nebrida or the gutless direction by Laurice Guillen .",1,223730,0.055555999999999994
7297,10601,The only reason you should see this movie is if you have a case of masochism and an hour and a half to blow .,1,188494,0.22221999999999997
7298,10602,"Whatever about warning kids about the dangers of ouija boards , someone should dispense the same advice to film directors .",1,189620,0.40278
7299,10603,"As with so many merchandised-to-the-max movies of this type , more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else .",1,182616,0.30556
7300,10604,The Irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .,1,187814,0.15278
7301,10605,"If routine action and jokes like this are your cup of tea , then pay your $ 8 and get ready for the big shear .",1,184806,0.26389
7302,10606,This is one baaaaaaaaad movie .,1,189017,0.069444
7303,10607,A man leaving the screening said the film was better than Saving Private Ryan .,1,222050,0.8333299999999999
7304,10608,He may have meant the Internet short Saving Ryan 's Privates .,1,223624,0.45833
7305,10609,"But Windtalkers does n't beat that one , either .",1,222726,0.30556
7306,10610,May puzzle his most ardent fans .,1,186044,0.27778
7307,10611,Starts as a tart little lemon drop of a movie and ends up as a bitter pill .,1,187536,0.27778
7308,10612,"We never feel anything for these characters , and as a result the film is basically just a curiosity .",1,189494,0.27778
7309,10613,Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering .,1,189114,0.41667
7310,10614,"Ritchie may not have a novel thought in his head , but he knows how to pose Madonna .",1,186959,0.47222
7311,10615,"The story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long .",1,188704,0.43056000000000005
7312,10616,"Feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form .",1,183904,0.25
7313,10617,"While you have to admit it 's semi-amusing to watch Robert DeNiro belt out `` When you 're a Jet , you 're a Jet all the way , '' it 's equally distasteful to watch him sing the lyrics to `` Tonight . ''",1,227136,0.26389
7314,10618,The whole mess boils down to a transparently hypocritical work that feels as though it 's trying to set the women 's liberation movement back 20 years . ',1,226545,0.055555999999999994
7315,10619,"... the cast portrays their cartoon counterparts well ... but quite frankly , Scoob and Shag do n't eat enough during the film . '",1,181342,0.34722
7316,10620,More of the same old garbage Hollywood has been trying to pass off as acceptable teen entertainment for some time now .,1,186164,0.11110999999999999
7317,10621,TV skit-com material fervently deposited on the big screen .,1,187671,0.31944
7318,10622,"( Johnnie To and Wai Ka Fai are ) sure to find an enthusiastic audience among American action-adventure buffs , but the film 's interests may be too narrow to attract crossover viewers .",1,180168,0.31944
7319,10623,"If there was ever a movie where the upbeat ending feels like a copout , this is the one .",1,184820,0.27778
7320,10624,"It 's as sorry a mess as its director 's diabolical debut , Mad Cows .",1,185071,0.18056
7321,10625,Any attempts at nuance given by the capable cast is drowned out by director Jon Purdy 's sledgehammer sap .,1,182505,0.23611
7322,10626,"Its audacious ambitions sabotaged by pomposity , Steven Soderbergh 's space opera emerges as a numbingly dull experience .",1,185383,0.27778
7323,10627,"Despite some strong performances , never rises above the level of a telanovela .",1,183387,0.34722
7324,10628,"This is a picture that Maik , the firebrand turned savvy ad man , would be envious of : it hijacks the heat of revolution and turns it into a sales tool .",1,188990,0.40278
